StockReferenceID;IssueID;Condition;AvailableQty;Price
872;873;Very Fine;1;164.67
873;874;Very Fine;3;208.25
874;875;Very Fine;2;45.12
875;876;Very Fine;0;42.53
876;877;Very Fine;6;177.54
877;878;Very Fine;9;96.42
878;879;Very Fine;4;206.90
879;880;Very Fine;2;1.50
880;881;Very Fine;0;103.12
881;882;Very Fine;3;155.09
882;883;Very Fine;0;86.00
883;884;Very Fine;0;197.99
884;885;Very Fine;8;78.84
885;886;Very Fine;0;80.38
886;887;Very Fine;7;129.42
887;888;Very Fine;7;83.19
888;889;Very Fine;8;240.94
889;890;Very Fine;3;37.72
890;891;Very Fine;2;135.84
891;892;Very Fine;1;146.35
892;893;Very Fine;8;33.26
893;894;Very Fine;4;145.25
894;895;Very Fine;7;133.59
895;896;Very Fine;8;193.84
896;897;Very Fine;3;187.38
897;898;Very Fine;0;242.24
898;899;Very Fine;8;72.94
899;900;Very Fine;0;107.18
900;901;Very Fine;4;76.04
901;902;Very Fine;7;112.26
902;903;Very Fine;2;46.64
903;904;Very Fine;2;178.76
904;905;Very Fine;7;52.85
905;906;Very Fine;8;61.00
906;907;Very Fine;1;219.82
907;908;Very Fine;5;6.60
908;909;Very Fine;2;244.97
909;910;Very Fine;1;189.93
910;911;Very Fine;4;240.44
911;912;Very Fine;6;38.03
912;913;Very Fine;0;163.73
913;914;Very Fine;9;138.03
914;915;Very Fine;2;65.30
915;916;Very Fine;7;46.91
916;917;Very Fine;7;66.64
917;918;Very Fine;8;58.99
918;919;Very Fine;2;215.15
919;920;Very Fine;5;142.53
920;921;Very Fine;4;97.10
921;922;Very Fine;7;218.32
922;923;Very Fine;7;109.07
923;924;Very Fine;8;196.98
924;925;Very Fine;4;227.09
925;926;Very Fine;8;49.21
926;927;Very Fine;9;144.21
927;928;Very Fine;0;247.23
928;929;Very Fine;0;105.99
929;930;Very Fine;7;18.60
930;931;Very Fine;6;37.80
931;932;Very Fine;4;178.91
932;933;Very Fine;4;158.84
933;934;Very Fine;4;52.53
934;935;Very Fine;5;22.43
935;936;Very Fine;9;206.35
936;937;Very Fine;8;99.01
937;938;Very Fine;4;3.43
938;939;Very Fine;8;134.69
939;940;Very Fine;9;203.39
940;941;Very Fine;0;214.48
941;942;Very Fine;8;23.13
942;943;Very Fine;3;229.19
943;944;Very Fine;2;74.29
944;945;Very Fine;5;153.71
945;946;Very Fine;8;120.63
946;947;Very Fine;1;198.38
947;948;Very Fine;4;172.83
948;949;Very Fine;4;145.50
949;950;Very Fine;7;245.51
950;951;Very Fine;0;177.70
951;952;Very Fine;5;204.76
952;953;Very Fine;0;106.83
953;954;Very Fine;9;46.53
954;955;Very Fine;3;248.06
955;956;Very Fine;7;4.62
956;957;Very Fine;8;18.26
957;958;Very Fine;6;209.15
958;959;Very Fine;3;93.71
959;960;Very Fine;5;215.18
960;961;Very Fine;5;159.71
961;962;Very Fine;6;223.47
962;963;Very Fine;7;226.61
963;964;Very Fine;6;195.34
964;965;Very Fine;5;51.84
965;966;Very Fine;7;101.87
966;967;Very Fine;9;65.84
967;968;Very Fine;7;190.53
968;969;Very Fine;7;131.51
969;970;Very Fine;1;11.69
970;971;Very Fine;3;80.33
971;972;Very Fine;4;128.23
972;973;Very Fine;2;202.76
973;974;Very Fine;4;46.89
974;975;Very Fine;9;190.56
975;976;Very Fine;6;105.25
976;977;Very Fine;0;83.37
977;978;Very Fine;4;59.66
978;979;Very Fine;7;6.76
979;980;Very Fine;0;180.23
980;981;Very Fine;7;21.21
981;982;Very Fine;2;79.67
982;983;Very Fine;6;180.16
983;984;Very Fine;5;147.27
984;985;Very Fine;2;9.92
985;986;Very Fine;6;231.90
986;987;Very Fine;3;114.23
987;988;Very Fine;8;202.98
988;989;Very Fine;4;49.05
989;990;Very Fine;7;94.17
990;991;Very Fine;2;180.35
991;992;Very Fine;6;196.26
992;993;Very Fine;9;124.50
993;994;Very Fine;7;3.84
994;995;Very Fine;2;116.19
995;996;Very Fine;3;137.05
996;997;Very Fine;3;112.40
997;998;Very Fine;8;76.22
998;999;Very Fine;4;78.14
999;1000;Very Fine;3;139.23
1000;1001;Very Fine;7;208.84
1001;1002;Very Fine;4;210.12
1002;1003;Very Fine;4;194.02
1003;1004;Very Fine;1;153.44
1004;1005;Very Fine;7;94.74
1005;1006;Very Fine;9;93.85
1006;1007;Very Fine;8;14.12
1007;1008;Very Fine;3;148.75
1008;1009;Very Fine;7;35.77
1009;1010;Very Fine;6;27.03
1010;1011;Very Fine;7;157.75
1011;1012;Very Fine;4;77.84
1012;1013;Very Fine;1;161.01
1013;1014;Very Fine;6;46.11
1014;1015;Very Fine;2;25.42
1015;1016;Very Fine;9;9.96
1016;1017;Very Fine;3;8.63
1017;1018;Very Fine;0;202.97
1018;1019;Very Fine;6;214.42
1019;1020;Very Fine;3;89.16
1020;1021;Very Fine;6;69.66
1021;1022;Very Fine;3;48.72
1022;1023;Very Fine;7;175.17
1023;1024;Very Fine;7;96.99
1024;1025;Very Fine;7;97.30
1025;1026;Very Fine;7;241.67
1026;1027;Very Fine;9;48.87
1027;1028;Very Fine;5;3.43
1028;1029;Very Fine;2;243.31
1029;1030;Very Fine;5;70.94
1030;1031;Very Fine;6;137.09
1031;1032;Very Fine;6;79.22
1032;1033;Very Fine;4;152.58
1033;1034;Very Fine;1;183.55
1034;1035;Very Fine;1;234.90
1035;1036;Very Fine;8;126.17
1036;1037;Very Fine;5;161.56
1037;1038;Very Fine;2;229.20
1038;1039;Very Fine;5;35.03
1039;1040;Very Fine;7;107.09
1040;1041;Very Fine;4;163.43
1041;1042;Very Fine;7;72.76
1042;1043;Very Fine;1;198.66
1043;1044;Very Fine;2;183.77
1044;1045;Very Fine;4;180.07
1045;1046;Very Fine;6;179.93
1046;1047;Very Fine;6;74.79
1047;1048;Very Fine;6;83.30
1048;1049;Very Fine;5;135.44
1049;1050;Very Fine;4;135.86
1050;1051;Very Fine;1;195.28
1051;1052;Very Fine;6;130.86
1052;1053;Very Fine;2;194.29
1053;1054;Very Fine;6;126.95
1054;1055;Very Fine;6;231.97
1055;1056;Very Fine;3;187.20
1056;1057;Very Fine;9;2.84
1057;1058;Very Fine;0;97.06
1058;1059;Very Fine;0;240.76
1059;1060;Very Fine;6;121.48
1060;1061;Very Fine;3;31.47
1061;1062;Very Fine;4;1.19
1062;1063;Very Fine;3;88.56
1063;1064;Very Fine;3;126.99
1064;1065;Very Fine;0;218.58
1065;1066;Very Fine;4;79.58
1066;1067;Very Fine;3;47.01
1067;1068;Very Fine;8;88.89
1068;1069;Very Fine;3;143.80
1069;1070;Very Fine;6;213.32
1070;1071;Very Fine;0;108.71
1071;1072;Very Fine;2;60.81
1072;1073;Very Fine;6;57.92
1073;1074;Very Fine;9;137.76
1074;1075;Very Fine;4;0.23
1075;1076;Very Fine;4;114.10
1076;1077;Very Fine;4;248.05
1077;1078;Very Fine;8;135.26
1078;1079;Very Fine;3;8.34
1079;1080;Very Fine;2;91.80
1080;1081;Very Fine;4;95.57
1081;1082;Very Fine;4;148.85
1082;1083;Very Fine;0;112.58
1083;1084;Very Fine;4;133.59
1084;1085;Very Fine;5;53.29
1085;1086;Very Fine;8;53.74
1086;1087;Very Fine;8;213.30
1087;1088;Very Fine;1;185.35
1088;1089;Very Fine;6;50.55
1089;1090;Very Fine;1;27.19
1090;1091;Very Fine;5;77.57
1091;1092;Very Fine;9;209.43
1092;1093;Very Fine;3;70.15
1093;1094;Very Fine;8;124.55
1094;1095;Very Fine;4;222.88
1095;1096;Very Fine;1;109.32
1096;1097;Very Fine;5;87.89
1097;1098;Very Fine;3;89.73
1098;1099;Very Fine;1;23.60
1099;1100;Very Fine;2;95.10
1100;1101;Very Fine;6;128.42
1101;1102;Very Fine;9;185.67
1102;1103;Very Fine;0;22.87
1103;1104;Very Fine;5;65.13
1104;1105;Very Fine;4;25.83
1105;1106;Very Fine;3;120.71
1106;1107;Very Fine;4;106.53
1107;1108;Very Fine;7;56.37
1108;1109;Very Fine;5;183.85
1109;1110;Very Fine;2;122.60
1110;1111;Very Fine;6;186.15
1111;1112;Very Fine;7;198.89
1112;1113;Very Fine;2;5.30
1113;1114;Very Fine;4;144.02
1114;1115;Very Fine;3;106.87
1115;1116;Very Fine;7;154.84
1116;1117;Very Fine;0;60.35
1117;1118;Very Fine;8;187.42
1118;1119;Very Fine;6;55.02
1119;1120;Very Fine;1;60.20
1120;1121;Very Fine;8;6.84
1121;1122;Very Fine;9;77.08
1122;1123;Very Fine;7;17.69
1123;1124;Very Fine;1;89.43
1124;1125;Very Fine;1;25.01
1125;1126;Very Fine;1;17.31
1126;1127;Very Fine;3;146.86
1127;1128;Very Fine;3;56.32
1128;1129;Very Fine;8;71.31
1129;1130;Very Fine;9;0.94
1130;1131;Very Fine;4;109.03
1131;1132;Very Fine;6;13.22
1132;1133;Very Fine;0;18.50
1133;1134;Very Fine;8;171.94
1134;1135;Very Fine;7;129.78
1135;1136;Very Fine;9;229.14
1136;1137;Very Fine;6;54.13
1137;1138;Very Fine;0;4.06
1138;1139;Very Fine;7;146.84
1139;1140;Very Fine;3;126.76
1140;1141;Very Fine;1;228.67
1141;1142;Very Fine;5;30.76
1142;1143;Very Fine;3;225.61
1143;1144;Very Fine;1;103.22
1144;1145;Very Fine;5;194.11
1145;1146;Very Fine;8;208.22
1146;1147;Very Fine;1;27.61
1147;1148;Very Fine;0;150.52
1148;1149;Very Fine;4;191.66
1149;1150;Very Fine;4;52.10
1150;1151;Very Fine;8;157.68
1151;1152;Very Fine;3;164.12
1152;1153;Very Fine;4;35.21
1153;1154;Very Fine;9;173.98
1154;1155;Very Fine;4;227.53
1155;1156;Very Fine;1;247.25
1156;1157;Very Fine;9;135.44
1157;1158;Very Fine;8;50.94
1158;1159;Very Fine;6;194.37
1159;1160;Very Fine;3;187.92
1160;1161;Very Fine;7;89.31
1161;1162;Very Fine;9;229.26
1162;1163;Very Fine;6;246.92
1163;1164;Very Fine;5;234.88
1164;1165;Very Fine;2;82.47
1165;1166;Very Fine;9;33.21
1166;1167;Very Fine;6;232.42
1167;1168;Very Fine;4;103.44
1168;1169;Very Fine;7;191.15
1169;1170;Very Fine;9;81.89
1170;1171;Very Fine;9;13.81
1171;1172;Very Fine;9;103.68
1172;1173;Very Fine;3;105.46
1173;1174;Very Fine;3;136.61
1174;1175;Very Fine;0;160.30
1175;1176;Very Fine;5;78.64
1176;1177;Very Fine;3;87.20
1177;1178;Very Fine;6;112.55
1178;1179;Very Fine;3;10.34
1179;1180;Very Fine;7;27.93
1180;1181;Very Fine;1;98.19
1181;1182;Very Fine;5;36.28
1182;1183;Very Fine;7;109.57
1183;1184;Very Fine;1;242.80
1184;1185;Very Fine;6;48.22
1185;1186;Very Fine;6;64.79
1186;1187;Very Fine;3;236.42
1187;1188;Very Fine;6;197.07
1188;1189;Very Fine;7;220.14
1189;1190;Very Fine;1;63.12
1190;1191;Very Fine;1;232.91
1191;1192;Very Fine;4;19.09
1192;1193;Very Fine;5;242.36
1193;1194;Very Fine;8;75.17
1194;1195;Very Fine;6;126.19
1195;1196;Very Fine;6;74.38
1196;1197;Very Fine;0;248.61
1197;1198;Very Fine;9;50.82
1198;1199;Very Fine;6;127.03
1199;1200;Very Fine;4;215.97
1200;1201;Very Fine;8;124.71
1201;1202;Very Fine;0;204.50
1202;1203;Very Fine;0;119.81
1203;1204;Very Fine;7;59.48
1204;1205;Very Fine;3;68.39
1205;1206;Very Fine;1;191.05
1206;1207;Very Fine;9;83.65
1207;1208;Very Fine;3;21.64
1208;1209;Very Fine;5;24.38
1209;1210;Very Fine;9;180.25
1210;1211;Very Fine;2;24.54
1211;1212;Very Fine;6;176.09
1212;1213;Very Fine;5;222.51
1213;1214;Very Fine;1;69.20
1214;1215;Very Fine;5;68.14
1215;1216;Very Fine;3;145.16
1216;1217;Very Fine;8;86.48
1217;1218;Very Fine;7;40.52
1218;1219;Very Fine;6;24.50
1219;1220;Very Fine;8;17.97
1220;1221;Very Fine;0;115.45
1221;1222;Very Fine;1;14.64
1222;1223;Very Fine;9;55.09
1223;1224;Very Fine;3;227.29
1224;1225;Very Fine;1;42.09
1225;1226;Very Fine;7;72.87
1226;1227;Very Fine;9;7.02
1227;1228;Very Fine;8;154.43
1228;1229;Very Fine;1;227.13
1229;1230;Very Fine;9;204.45
1230;1231;Very Fine;9;67.77
1231;1232;Very Fine;2;236.72
1232;1233;Very Fine;6;28.09
1233;1234;Very Fine;2;237.82
1234;1235;Very Fine;5;196.38
1235;1236;Very Fine;4;168.95
1236;1237;Very Fine;7;113.15
1237;1238;Very Fine;8;215.55
1238;1239;Very Fine;0;242.31
1239;1240;Very Fine;7;187.47
1240;1241;Very Fine;0;155.08
1241;1242;Very Fine;6;110.27
1242;1243;Very Fine;4;146.93
1243;1244;Very Fine;1;208.87
1244;1245;Very Fine;0;78.65
1245;1246;Very Fine;4;159.75
1246;1247;Very Fine;9;67.35
1247;1248;Very Fine;0;241.51
1248;1249;Very Fine;4;129.20
1249;1250;Very Fine;5;40.22
1250;1251;Very Fine;5;169.67
1251;1252;Very Fine;3;37.11
1252;1253;Very Fine;5;95.86
1253;1254;Very Fine;7;36.20
1254;1255;Very Fine;1;176.45
1255;1256;Very Fine;1;245.73
1256;1257;Very Fine;4;188.22
1257;1258;Very Fine;7;68.39
1258;1259;Very Fine;1;173.08
1259;1260;Very Fine;8;66.71
1260;1261;Very Fine;2;74.56
1261;1262;Very Fine;8;117.74
1262;1263;Very Fine;1;116.03
1263;1264;Very Fine;5;95.92
1264;1265;Very Fine;3;67.39
1265;1266;Very Fine;9;46.63
1266;1267;Very Fine;1;206.35
1267;1268;Very Fine;1;229.37
1268;1269;Very Fine;6;214.72
1269;1270;Very Fine;3;34.45
1270;1271;Very Fine;5;49.69
1271;1272;Very Fine;1;80.00
1272;1273;Very Fine;2;214.71
1273;1274;Very Fine;6;25.28
1274;1275;Very Fine;3;25.49
1275;1276;Very Fine;1;176.05
1276;1277;Very Fine;1;97.59
1277;1278;Very Fine;6;38.45
1278;1279;Very Fine;8;203.07
1279;1280;Very Fine;6;117.80
1280;1281;Very Fine;8;150.97
1281;1282;Very Fine;4;165.20
1282;1283;Very Fine;4;6.93
1283;1284;Very Fine;6;34.80
1284;1285;Very Fine;6;85.83
1285;1286;Very Fine;0;100.47
1286;1287;Very Fine;8;58.47
1287;1288;Very Fine;4;195.00
1288;1289;Very Fine;3;53.30
1289;1290;Very Fine;4;32.48
1290;1291;Very Fine;5;3.42
1291;1292;Very Fine;6;150.47
1292;1293;Very Fine;0;220.55
1293;1294;Very Fine;0;45.41
1294;1295;Very Fine;5;11.26
1295;1296;Very Fine;1;148.96
1296;1297;Very Fine;6;140.55
1297;1298;Very Fine;7;29.82
1298;1299;Very Fine;8;185.69
1299;1300;Very Fine;1;218.55
1300;1301;Very Fine;9;36.44
1301;1302;Very Fine;3;135.70
1302;1303;Very Fine;1;229.09
1303;1304;Very Fine;8;32.32
1304;1305;Very Fine;6;117.69
1305;1306;Very Fine;8;51.21
1306;1307;Very Fine;1;219.91
1307;1308;Very Fine;4;241.32
1308;1309;Very Fine;2;28.00
1309;1310;Very Fine;7;230.37
1310;1311;Very Fine;8;88.89
1311;1312;Very Fine;0;121.16
1312;1313;Very Fine;0;144.54
1313;1314;Very Fine;7;121.60
1314;1315;Very Fine;2;127.72
1315;1316;Very Fine;3;68.20
1316;1317;Very Fine;4;201.86
1317;1318;Very Fine;9;219.00
1318;1319;Very Fine;8;117.56
1319;1320;Very Fine;0;80.40
1320;1321;Very Fine;5;26.00
1321;1322;Very Fine;8;150.20
1322;1323;Very Fine;9;170.81
1323;1324;Very Fine;9;1.01
1324;1325;Very Fine;6;15.64
1325;1326;Very Fine;2;24.73
1326;1327;Very Fine;2;230.52
1327;1328;Very Fine;4;66.66
1328;1329;Very Fine;5;92.97
1329;1330;Very Fine;6;182.69
1330;1331;Very Fine;5;101.89
1331;1332;Very Fine;5;20.39
1332;1333;Very Fine;2;132.95
1333;1334;Very Fine;6;33.07
1334;1335;Very Fine;0;57.80
1335;1336;Very Fine;1;115.53
1336;1337;Very Fine;8;142.79
1337;1338;Very Fine;4;222.34
1338;1339;Very Fine;4;69.87
1339;1340;Very Fine;8;181.03
1340;1341;Very Fine;7;141.57
1341;1342;Very Fine;8;211.59
1342;1343;Very Fine;3;36.09
1343;1344;Very Fine;9;137.75
1344;1345;Very Fine;3;195.23
1345;1346;Very Fine;2;80.65
1346;1347;Very Fine;8;35.57
1347;1348;Very Fine;4;28.49
1348;1349;Very Fine;5;243.56
1349;1350;Very Fine;3;104.88
1350;1351;Very Fine;5;34.14
1351;1352;Very Fine;9;14.83
1352;1353;Very Fine;7;179.59
1353;1354;Very Fine;0;85.88
1354;1355;Very Fine;3;57.95
1355;1356;Very Fine;4;5.29
1356;1357;Very Fine;6;151.77
1357;1358;Very Fine;4;70.31
1358;1359;Very Fine;1;25.17
1359;1360;Very Fine;0;190.66
1360;1361;Very Fine;7;123.40
1361;1362;Very Fine;0;26.47
1362;1363;Very Fine;4;76.25
1363;1364;Very Fine;2;52.12
1364;1365;Very Fine;4;237.78
1365;1366;Very Fine;5;128.94
1366;1367;Very Fine;2;72.60
1367;1368;Very Fine;7;227.78
1368;1369;Very Fine;2;123.98
1369;1370;Very Fine;9;95.52
1370;1371;Very Fine;4;3.63
1371;1372;Very Fine;7;239.20
1372;1373;Very Fine;7;34.65
1373;1374;Very Fine;0;34.48
1374;1375;Very Fine;1;239.96
1375;1376;Very Fine;4;11.43
1376;1377;Very Fine;7;249.59
1377;1378;Very Fine;0;160.93
1378;1379;Very Fine;9;11.99
1379;1380;Very Fine;2;31.00
1380;1381;Very Fine;1;228.63
1381;1382;Very Fine;7;169.01
1382;1383;Very Fine;4;228.54
1383;1384;Very Fine;1;165.21
1384;1385;Very Fine;8;112.84
1385;1386;Very Fine;5;120.96
1386;1387;Very Fine;9;140.60
1387;1388;Very Fine;2;205.76
1388;1389;Very Fine;4;8.58
1389;1390;Very Fine;0;49.77
1390;1391;Very Fine;9;99.16
1391;1392;Very Fine;5;155.94
1392;1393;Very Fine;8;163.52
1393;1394;Very Fine;9;210.69
1394;1395;Very Fine;1;121.12
1395;1396;Very Fine;8;179.66
1396;1397;Very Fine;1;151.00
1397;1398;Very Fine;7;131.99
1398;1399;Very Fine;1;141.95
1399;1400;Very Fine;9;31.12
1400;1401;Very Fine;4;220.54
1401;1402;Very Fine;5;58.75
1402;1403;Very Fine;1;82.66
1403;1404;Very Fine;7;246.92
1404;1405;Very Fine;8;132.10
1405;1406;Very Fine;0;48.83
1406;1407;Very Fine;2;56.09
1407;1408;Very Fine;9;77.55
1408;1409;Very Fine;7;37.53
1409;1410;Very Fine;0;182.93
1410;1411;Very Fine;3;7.62
1411;1412;Very Fine;4;171.40
1412;1413;Very Fine;4;233.23
1413;1414;Very Fine;1;233.01
1414;1415;Very Fine;6;178.46
1415;1416;Very Fine;6;17.80
1416;1417;Very Fine;4;102.18
1417;1418;Very Fine;6;63.17
1418;1419;Very Fine;6;59.20
1419;1420;Very Fine;5;160.06
1420;1421;Very Fine;5;75.95
1421;1422;Very Fine;2;10.15
1422;1423;Very Fine;2;149.63
1423;1424;Very Fine;5;94.70
1424;1425;Very Fine;4;209.54
1425;1426;Very Fine;0;78.38
1426;1427;Very Fine;3;212.52
1427;1428;Very Fine;9;84.45
1428;1429;Very Fine;0;99.01
1429;1430;Very Fine;7;145.20
1430;1431;Very Fine;4;220.91
1431;1432;Very Fine;8;249.00
1432;1433;Very Fine;7;99.79
1433;1434;Very Fine;6;219.77
1434;1435;Very Fine;5;141.42
1435;1436;Very Fine;2;214.91
1436;1437;Very Fine;8;197.91
1437;1438;Very Fine;3;204.31
1438;1439;Very Fine;1;87.41
1439;1440;Very Fine;0;236.03
1440;1441;Very Fine;5;88.86
1441;1442;Very Fine;8;91.21
1442;1443;Very Fine;4;85.67
1443;1444;Very Fine;9;120.89
1444;1445;Very Fine;6;84.48
1445;1446;Very Fine;7;59.50
1446;1447;Very Fine;7;73.47
1447;1448;Very Fine;2;9.79
1448;1449;Very Fine;6;78.37
1449;1450;Very Fine;4;120.95
1450;1451;Very Fine;9;157.51
1451;1452;Very Fine;6;188.37
1452;1453;Very Fine;8;234.08
1453;1454;Very Fine;8;210.75
1454;1455;Very Fine;2;38.63
1455;1456;Very Fine;1;242.06
1456;1457;Very Fine;4;65.45
1457;1458;Very Fine;0;125.04
1458;1459;Very Fine;3;224.39
1459;1460;Very Fine;7;131.33
1460;1461;Very Fine;9;6.01
1461;1462;Very Fine;7;46.26
1462;1463;Very Fine;3;224.45
1463;1464;Very Fine;1;104.51
1464;1465;Very Fine;7;203.68
1465;1466;Very Fine;7;124.38
1466;1467;Very Fine;9;112.16
1467;1468;Very Fine;9;24.89
1468;1469;Very Fine;4;246.29
1469;1470;Very Fine;2;190.11
1470;1471;Very Fine;3;176.15
1471;1472;Very Fine;8;111.21
1472;1473;Very Fine;6;238.38
1473;1474;Very Fine;9;24.02
1474;1475;Very Fine;9;133.66
1475;1476;Very Fine;5;57.83
1476;1477;Very Fine;9;50.11
1477;1478;Very Fine;0;132.84
1478;1479;Very Fine;5;143.71
1479;1480;Very Fine;4;68.90
1480;1481;Very Fine;6;192.63
1481;1482;Very Fine;9;198.28
1482;1483;Very Fine;2;45.41
1483;1484;Very Fine;2;31.57
1484;1485;Very Fine;2;75.05
1485;1486;Very Fine;5;47.55
1486;1487;Very Fine;9;88.52
1487;1488;Very Fine;0;233.08
1488;1489;Very Fine;3;231.63
1489;1490;Very Fine;6;119.66
1490;1491;Very Fine;5;49.31
1491;1492;Very Fine;3;20.06
1492;1493;Very Fine;9;145.96
1493;1494;Very Fine;1;205.85
1494;1495;Very Fine;9;194.28
1495;1496;Very Fine;0;248.85
1496;1497;Very Fine;0;199.40
1497;1498;Very Fine;4;247.37
1498;1499;Very Fine;8;181.94
1499;1500;Very Fine;9;140.10
1500;1501;Very Fine;4;107.84
1501;1502;Very Fine;4;225.00
1502;1503;Very Fine;0;102.36
1503;1504;Very Fine;2;167.80
1504;1505;Very Fine;9;40.81
1505;1506;Very Fine;9;21.71
1506;1507;Very Fine;8;33.30
1507;1508;Very Fine;3;47.71
1508;1509;Very Fine;7;248.95
1509;1510;Very Fine;8;212.93
1510;1511;Very Fine;8;236.15
1511;1512;Very Fine;8;246.61
1512;1513;Very Fine;1;121.53
1513;1514;Very Fine;5;110.38
1514;1515;Very Fine;3;140.98
1515;1516;Very Fine;8;196.20
1516;1517;Very Fine;6;180.55
1517;1518;Very Fine;2;79.30
1518;1519;Very Fine;0;75.15
1519;1520;Very Fine;3;73.18
1520;1521;Very Fine;4;63.92
1521;1522;Very Fine;0;55.78
1522;1523;Very Fine;7;78.85
1523;1524;Very Fine;1;11.29
1524;1525;Very Fine;0;69.96
1525;1526;Very Fine;3;30.53
1526;1527;Very Fine;9;156.20
1527;1528;Very Fine;5;202.64
1528;1529;Very Fine;5;149.88
1529;1530;Very Fine;0;85.93
1530;1531;Very Fine;7;62.94
1531;1532;Very Fine;7;31.53
1532;1533;Very Fine;6;230.96
1533;1534;Very Fine;2;86.96
1534;1535;Very Fine;2;172.28
1535;1536;Very Fine;8;33.42
1536;1537;Very Fine;9;133.81
1537;1538;Very Fine;8;64.62
1538;1539;Very Fine;9;25.03
1539;1540;Very Fine;6;120.11
1540;1541;Very Fine;5;154.90
1541;1542;Very Fine;9;0.83
1542;1543;Very Fine;9;138.82
1543;1544;Very Fine;4;40.00
1544;1545;Very Fine;1;151.10
1545;1546;Very Fine;8;99.62
1546;1547;Very Fine;4;20.58
1547;1548;Very Fine;4;117.88
1548;1549;Very Fine;7;242.22
1549;1550;Very Fine;7;147.59
1550;1551;Very Fine;0;96.77
1551;1552;Very Fine;6;95.49
1552;1553;Very Fine;3;99.63
1553;1554;Very Fine;0;112.94
1554;1555;Very Fine;5;40.29
1555;1556;Very Fine;8;170.10
1556;1557;Very Fine;9;32.22
1557;1558;Very Fine;2;155.57
1558;1559;Very Fine;3;137.24
1559;1560;Very Fine;9;69.72
1560;1561;Very Fine;3;59.80
1561;1562;Very Fine;9;0.72
1562;1563;Very Fine;6;227.21
1563;1564;Very Fine;0;167.40
1564;1565;Very Fine;7;163.85
1565;1566;Very Fine;4;198.22
1566;1567;Very Fine;0;219.28
1567;1568;Very Fine;8;89.41
1568;1569;Very Fine;2;114.08
1569;1570;Very Fine;1;145.94
1570;1571;Very Fine;9;215.54
1571;1572;Very Fine;3;33.94
1572;1573;Very Fine;8;180.10
1573;1574;Very Fine;9;177.26
1574;1575;Very Fine;9;147.87
1575;1576;Very Fine;2;174.90
1576;1577;Very Fine;0;136.92
1577;1578;Very Fine;8;239.07
1578;1579;Very Fine;5;18.56
1579;1580;Very Fine;0;20.56
1580;1581;Very Fine;8;11.88
1581;1582;Very Fine;1;64.57
1582;1583;Very Fine;9;103.13
1583;1584;Very Fine;3;238.08
1584;1585;Very Fine;2;103.60
1585;1586;Very Fine;4;1.74
1586;1587;Very Fine;5;13.43
1587;1588;Very Fine;0;191.91
1588;1589;Very Fine;6;140.47
1589;1590;Very Fine;2;160.20
1590;1591;Very Fine;1;192.34
1591;1592;Very Fine;0;145.74
1592;1593;Very Fine;5;97.69
1593;1594;Very Fine;9;202.09
1594;1595;Very Fine;2;208.18
1595;1596;Very Fine;7;135.66
1596;1597;Very Fine;0;137.37
1597;1598;Very Fine;9;32.45
1598;1599;Very Fine;6;158.84
1599;1600;Very Fine;6;122.90
1600;1601;Very Fine;8;97.06
1601;1602;Very Fine;9;160.92
1602;1603;Very Fine;4;9.33
1603;1604;Very Fine;1;199.87
1604;1605;Very Fine;0;116.42
1605;1606;Very Fine;7;180.53
1606;1607;Very Fine;6;220.93
1607;1608;Very Fine;2;187.82
1608;1609;Very Fine;1;94.00
1609;1610;Very Fine;5;100.06
1610;1611;Very Fine;0;216.79
1611;1612;Very Fine;0;151.06
1612;1613;Very Fine;5;183.12
1613;1614;Very Fine;2;220.87
1614;1615;Very Fine;8;225.48
1615;1616;Very Fine;5;3.86
1616;1617;Very Fine;0;76.90
1617;1618;Very Fine;5;200.15
1618;1619;Very Fine;6;3.61
1619;1620;Very Fine;8;10.96
1620;1621;Very Fine;4;221.83
1621;1622;Very Fine;6;120.54
1622;1623;Very Fine;7;15.62
1623;1624;Very Fine;6;7.15
1624;1625;Very Fine;6;0.13
1625;1626;Very Fine;4;145.63
1626;1627;Very Fine;0;58.54
1627;1628;Very Fine;5;13.83
1628;1629;Very Fine;9;77.61
1629;1630;Very Fine;2;224.41
1630;1631;Very Fine;1;183.34
1631;1632;Very Fine;8;171.84
1632;1633;Very Fine;1;231.04
1633;1634;Very Fine;3;140.47
1634;1635;Very Fine;2;233.43
1635;1636;Very Fine;6;193.62
1636;1637;Very Fine;3;88.97
1637;1638;Very Fine;2;129.96
1638;1639;Very Fine;7;160.29
1639;1640;Very Fine;5;10.18
1640;1641;Very Fine;9;209.56
1641;1642;Very Fine;2;205.46
1642;1643;Very Fine;2;32.07
1643;1644;Very Fine;9;77.54
1644;1645;Very Fine;4;225.20
1645;1646;Very Fine;0;159.56
1646;1647;Very Fine;3;16.48
1647;1648;Very Fine;5;33.39
1648;1649;Very Fine;3;190.49
1649;1650;Very Fine;8;219.98
1650;1651;Very Fine;5;230.10
1651;1652;Very Fine;3;156.20
1652;1653;Very Fine;5;59.06
1653;1654;Very Fine;1;181.01
