ComicCreatorsID,IssueID,CreatorID,CreatorRole
1284,278,461,Writer
1285,278,476,Cover Artist
1286,279,87,Writer
1287,279,124,Writer
1288,279,255,Artist
1289,279,542,Artist
1290,279,663,Cover Artist
1291,280,202,Writer
1292,280,340,Artist
1293,280,374,Artist
1294,280,436,Cover Artist
1295,280,954,Writer
1296,281,27,Artist
1297,281,234,Writer
1298,281,465,Cover Artist
1299,281,575,Writer
1300,281,968,Artist
1301,282,1,Writer
1302,282,56,Artist
1303,282,626,Artist
1304,282,693,Cover Artist
1305,283,64,Artist
1306,283,279,Artist
1307,283,523,Cover Artist
1308,283,737,Writer
1309,283,941,Writer
1310,284,809,Artist
1311,284,819,Artist
1312,284,878,Writer
1313,284,905,Writer
1314,284,959,Cover Artist
1315,285,127,Writer
1316,285,197,Artist
1317,285,566,Writer
1318,285,654,Cover Artist
1319,285,832,Artist
1320,285,974,Writer
1321,286,678,Writer
1322,286,740,Cover Artist
1323,286,931,Artist
1324,286,947,Writer
1325,287,266,Artist
1326,287,314,Writer
1327,287,411,Cover Artist
1328,287,890,Writer
1329,288,27,Artist
1330,288,119,Writer
1331,288,282,Artist
1332,288,594,Writer
1333,288,789,Cover Artist
1334,289,12,Cover Artist
1335,289,32,Writer
1336,289,298,Artist
1337,289,645,Writer
1338,290,3,Artist
1339,290,327,Writer
1340,290,334,Artist
1341,290,552,Cover Artist
1342,290,802,Writer
1343,291,485,Artist
1344,291,569,Writer
1345,291,906,Cover Artist
1346,292,85,Artist
1347,292,368,Cover Artist
1348,292,373,Writer
1349,292,885,Artist
1350,293,60,Artist
1351,293,141,Cover Artist
1352,293,179,Writer
1353,293,622,Writer
1354,294,67,Writer
1355,294,186,Cover Artist
1356,294,546,Writer
1357,294,591,Artist
1358,294,689,Artist
1359,295,281,Cover Artist
1360,295,427,Artist
1361,295,642,Writer
1362,295,672,Artist
1363,296,353,Writer
1364,296,404,Artist
1365,296,916,Cover Artist
1366,296,980,Artist
1367,297,381,Writer
1368,297,536,Artist
1369,297,712,Artist
1370,297,896,Cover Artist
1371,297,913,Writer
1372,298,238,Cover Artist
1373,298,280,Artist
1374,298,368,Writer
1375,298,508,Writer
1376,298,548,Artist
1377,298,656,Artist
1378,299,252,Writer
1379,299,255,Artist
1380,299,366,Artist
1381,299,371,Writer
1382,299,527,Cover Artist
1383,299,590,Writer
1384,300,39,Writer
1385,300,169,Artist
1386,300,194,Artist
1387,300,303,Writer
1388,300,608,Cover Artist
1389,301,54,Cover Artist
1390,301,113,Artist
1391,301,202,Writer
1392,301,638,Artist
1393,302,234,Artist
1394,302,458,Writer
1395,302,664,Cover Artist
1396,302,684,Artist
1397,302,910,Writer
1398,303,72,Artist
1399,303,373,Writer
1400,303,455,Cover Artist
1401,303,575,Artist
1402,304,124,Artist
1403,304,170,Writer
1404,304,507,Artist
1405,304,694,Writer
1406,304,818,Writer
1407,304,991,Cover Artist
1408,305,519,Cover Artist
1409,305,712,Writer
1410,305,762,Artist
1411,306,33,Cover Artist
1412,306,154,Artist
1413,306,205,Writer
1414,306,450,Writer
1415,306,556,Artist
1416,306,598,Artist
1417,307,502,Cover Artist
1418,307,557,Writer
1419,307,720,Writer
1420,307,751,Artist
1421,307,871,Artist
1422,308,181,Writer
1423,308,784,Cover Artist
1424,308,940,Artist
1425,309,241,Writer
1426,309,464,Artist
1427,309,510,Cover Artist
1428,309,591,Writer
1429,309,997,Artist
1430,310,105,Writer
1431,310,136,Cover Artist
1432,310,489,Writer
1433,310,518,Writer
1434,310,619,Artist
1435,310,983,Artist
1436,311,290,Cover Artist
1437,311,522,Artist
1438,311,986,Writer
1439,312,330,Artist
1440,312,478,Artist
1441,312,588,Writer
1442,312,714,Writer
1443,312,804,Artist
1444,312,902,Cover Artist
1445,313,116,Cover Artist
1446,313,347,Writer
1447,313,792,Artist
1448,313,958,Artist
1449,314,249,Artist
1450,314,418,Writer
1451,314,472,Cover Artist
1452,314,552,Artist
1453,314,928,Writer
1454,315,194,Writer
1455,315,359,Cover Artist
1456,315,437,Writer
1457,315,714,Artist
1458,315,834,Artist
1459,316,304,Cover Artist
1460,316,305,Writer
1461,316,554,Writer
1462,316,723,Artist
1463,317,42,Cover Artist
1464,317,52,Artist
1465,317,379,Writer
1466,318,15,Artist
1467,318,40,Cover Artist
1468,318,49,Artist
1469,318,599,Writer
1470,318,976,Writer
1471,319,695,Writer
1472,319,805,Artist
1473,319,815,Writer
1474,319,914,Cover Artist
1475,320,236,Cover Artist
1476,320,319,Writer
1477,320,551,Artist
1478,320,583,Writer
1479,321,10,Writer
1480,321,465,Writer
1481,321,581,Writer
1482,321,705,Cover Artist
1483,321,813,Artist
1484,322,161,Artist
1485,322,364,Artist
1486,322,545,Writer
1487,322,679,Cover Artist
1488,322,823,Writer
1489,322,871,Artist
1490,323,13,Artist
1491,323,522,Artist
1492,323,724,Writer
1493,323,800,Cover Artist
1494,324,17,Writer
1495,324,95,Artist
1496,324,260,Writer
1497,324,291,Artist
1498,324,334,Cover Artist
1499,324,772,Writer
1500,325,28,Artist
1501,325,217,Cover Artist
1502,325,414,Artist
1503,325,758,Writer
1504,325,917,Writer
1505,326,159,Writer
1506,326,338,Artist
1507,326,419,Cover Artist
1508,326,535,Writer
1509,326,592,Artist
1510,326,727,Artist
1511,327,15,Cover Artist
1512,327,290,Artist
1513,327,323,Artist
1514,327,406,Writer
1515,327,691,Artist
1516,327,978,Writer
1517,328,173,Writer
1518,328,255,Artist
1519,328,274,Cover Artist
1520,328,434,Writer
1521,328,586,Artist
1522,329,6,Writer
1523,329,569,Artist
1524,329,954,Cover Artist
1525,330,202,Writer
1526,330,431,Artist
1527,330,750,Cover Artist
1528,330,805,Artist
1529,331,239,Artist
1530,331,302,Cover Artist
1531,331,329,Artist
1532,331,494,Writer
1533,331,532,Writer
1534,332,274,Artist
1535,332,313,Artist
1536,332,628,Cover Artist
1537,332,814,Writer
1538,333,599,Writer
1539,333,778,Artist
1540,333,800,Artist
1541,333,874,Cover Artist
1542,334,81,Writer
1543,334,127,Artist
1544,334,302,Artist
1545,334,512,Artist
1546,334,607,Cover Artist
1547,334,934,Writer
1548,335,117,Cover Artist
1549,335,633,Artist
1550,335,832,Writer
1551,335,953,Writer
1552,336,459,Cover Artist
1553,336,590,Artist
1554,336,762,Writer
1555,336,883,Writer
1556,337,236,Writer
1557,337,464,Writer
1558,337,599,Cover Artist
1559,337,676,Artist
1560,337,694,Artist
1561,338,367,Artist
1562,338,387,Cover Artist
1563,338,533,Writer
1564,338,967,Artist
1565,338,970,Writer
1566,339,254,Artist
1567,339,318,Writer
1568,339,371,Writer
1569,339,391,Cover Artist
1570,339,714,Artist
1571,340,10,Artist
1572,340,201,Writer
1573,340,221,Artist
1574,340,740,Writer
1575,340,851,Artist
1576,340,932,Cover Artist
1577,341,270,Artist
1578,341,275,Cover Artist
1579,341,353,Artist
1580,341,377,Writer
1581,341,461,Artist
1582,342,190,Cover Artist
1583,342,274,Writer
1584,342,351,Artist
1585,342,761,Artist
1586,342,975,Writer
1587,343,233,Artist
1588,343,329,Writer
1589,343,331,Artist
1590,343,366,Artist
1591,343,425,Cover Artist
1592,343,750,Writer
1593,344,126,Writer
1594,344,238,Cover Artist
1595,344,463,Writer
1596,344,865,Artist
1597,345,585,Cover Artist
1598,345,822,Artist
1599,345,877,Writer
1600,346,145,Writer
1601,346,269,Artist
1602,346,990,Cover Artist
1603,347,518,Cover Artist
1604,347,845,Writer
1605,347,910,Artist
1606,348,203,Writer
1607,348,414,Artist
1608,348,493,Cover Artist
1609,348,806,Writer
1610,349,225,Cover Artist
1611,349,265,Writer
1612,349,302,Writer
1613,349,731,Artist
1614,349,888,Artist
1615,350,105,Writer
1616,350,689,Cover Artist
1617,350,878,Artist
1618,351,434,Artist
1619,351,437,Artist
1620,351,618,Writer
1621,351,627,Cover Artist
1622,352,48,Writer
1623,352,77,Artist
1624,352,905,Cover Artist
1625,352,932,Artist
1626,352,955,Writer
1627,353,41,Cover Artist
1628,353,356,Artist
1629,353,463,Writer
1630,353,635,Artist
1631,353,999,Writer
1632,354,296,Writer
1633,354,468,Cover Artist
1634,354,723,Artist
1635,354,880,Artist
1636,355,111,Writer
1637,355,316,Artist
1638,355,412,Artist
1639,355,709,Writer
1640,355,975,Cover Artist
1641,356,186,Artist
1642,356,648,Writer
1643,356,667,Cover Artist
1644,356,855,Writer
1645,357,180,Artist
1646,357,220,Cover Artist
1647,357,339,Writer
1648,357,735,Artist
1649,358,170,Writer
1650,358,267,Cover Artist
1651,358,815,Artist
1652,359,115,Artist
1653,359,124,Writer
1654,359,155,Artist
1655,359,639,Cover Artist
1656,359,704,Writer
1657,360,86,Writer
1658,360,147,Writer
1659,360,798,Artist
1660,360,909,Cover Artist
1661,361,165,Writer
1662,361,263,Artist
1663,361,486,Cover Artist
1664,361,892,Artist
1665,362,98,Artist
1666,362,341,Artist
1667,362,445,Cover Artist
1668,362,469,Artist
1669,362,707,Writer
1670,362,709,Writer
1671,363,174,Cover Artist
1672,363,342,Writer
1673,363,363,Artist
1674,363,758,Artist
1675,363,880,Writer
1676,364,360,Artist
1677,364,681,Writer
1678,364,734,Writer
1679,364,790,Cover Artist
1680,364,892,Artist
1681,365,384,Artist
1682,365,431,Writer
1683,365,465,Artist
1684,365,666,Cover Artist
1685,365,729,Writer
1686,365,742,Artist
1687,366,406,Writer
1688,366,689,Artist
1689,366,733,Cover Artist
1690,366,826,Writer
1691,367,649,Writer
1692,367,792,Artist
1693,367,901,Cover Artist
1694,367,922,Writer
1695,368,211,Writer
1696,368,512,Artist
1697,368,756,Cover Artist
1698,368,998,Artist
1699,369,198,Artist
1700,369,308,Writer
1701,369,395,Cover Artist
1702,369,601,Artist
1703,370,58,Writer
1704,370,109,Artist
1705,370,270,Cover Artist
1706,370,351,Writer
1707,370,648,Writer
1708,370,971,Artist
1709,371,34,Artist
1710,371,78,Writer
1711,371,228,Writer
1712,371,600,Cover Artist
1713,371,976,Artist
1714,372,359,Artist
1715,372,524,Cover Artist
1716,372,712,Writer
1717,372,751,Artist
1718,373,63,Artist
1719,373,543,Cover Artist
1720,373,985,Writer
1721,374,95,Artist
1722,374,100,Writer
1723,374,286,Writer
1724,374,637,Writer
1725,374,796,Cover Artist
1726,375,586,Writer
1727,375,687,Writer
1728,375,860,Cover Artist
1729,375,974,Artist
1730,376,35,Cover Artist
1731,376,91,Writer
1732,376,426,Artist
1733,376,829,Artist
1734,377,12,Cover Artist
1735,377,357,Artist
1736,377,378,Writer
1737,377,555,Writer
1738,377,788,Artist
1739,378,113,Writer
1740,378,576,Artist
1741,378,607,Cover Artist
1742,378,813,Writer
1743,379,137,Writer
1744,379,302,Artist
1745,379,361,Cover Artist
1746,379,600,Artist
1747,379,925,Writer
1748,380,86,Writer
1749,380,318,Writer
1750,380,412,Artist
1751,380,435,Writer
1752,380,902,Cover Artist
1753,381,94,Artist
1754,381,166,Writer
1755,381,529,Cover Artist
1756,381,558,Writer
1757,381,981,Artist
1758,382,279,Cover Artist
1759,382,668,Artist
1760,382,813,Writer
1761,383,177,Artist
1762,383,244,Cover Artist
1763,383,476,Writer
1764,383,921,Writer
1765,383,929,Artist
1766,384,591,Artist
1767,384,619,Writer
1768,384,776,Writer
1769,384,779,Cover Artist
1770,384,947,Artist
1771,385,343,Writer
1772,385,351,Cover Artist
1773,385,434,Artist
1774,385,897,Writer
1775,386,72,Artist
1776,386,221,Writer
1777,386,234,Artist
1778,386,861,Cover Artist
1779,386,996,Writer
1780,387,5,Cover Artist
1781,387,385,Artist
1782,387,440,Artist
1783,387,731,Writer
1784,388,6,Cover Artist
1785,388,650,Writer
1786,388,949,Artist
1787,389,435,Writer
1788,389,471,Writer
1789,389,601,Artist
1790,389,915,Artist
1791,389,977,Cover Artist
1792,390,81,Cover Artist
1793,390,271,Artist
1794,390,395,Artist
1795,390,717,Writer
1796,391,614,Artist
1797,391,681,Artist
1798,391,740,Writer
1799,391,939,Cover Artist
1800,392,36,Artist
1801,392,78,Artist
1802,392,575,Writer
1803,392,706,Cover Artist
1804,392,923,Writer
1805,393,323,Cover Artist
1806,393,446,Writer
1807,393,466,Writer
1808,393,617,Artist
1809,394,21,Artist
1810,394,144,Writer
1811,394,175,Writer
1812,394,401,Artist
1813,394,430,Cover Artist
1814,395,50,Writer
1815,395,173,Writer
1816,395,242,Cover Artist
1817,395,856,Artist
1818,396,122,Writer
1819,396,149,Cover Artist
1820,396,561,Artist
1821,396,659,Artist
1822,396,713,Writer
1823,396,768,Artist
1824,397,11,Writer
1825,397,357,Artist
1826,397,620,Artist
1827,397,818,Cover Artist
1828,398,257,Writer
1829,398,366,Artist
1830,398,461,Cover Artist
1831,398,632,Artist
1832,398,668,Writer
1833,398,711,Writer
1834,399,118,Cover Artist
1835,399,213,Artist
1836,399,223,Artist
1837,399,775,Writer
1838,400,460,Artist
1839,400,602,Writer
1840,400,787,Writer
1841,400,901,Cover Artist
1842,401,66,Artist
1843,401,387,Cover Artist
1844,401,395,Artist
1845,401,502,Writer
1846,401,735,Writer
1847,402,376,Artist
1848,402,445,Writer
1849,402,467,Cover Artist
1850,402,565,Artist
1851,402,806,Writer
1852,403,317,Writer
1853,403,648,Artist
1854,403,705,Writer
1855,403,846,Cover Artist
1856,404,47,Writer
1857,404,397,Artist
1858,404,713,Writer
1859,404,948,Cover Artist
1860,405,95,Writer
1861,405,378,Writer
1862,405,629,Artist
1863,405,825,Cover Artist
1864,406,92,Cover Artist
1865,406,105,Artist
1866,406,175,Artist
1867,406,951,Writer
1868,407,18,Artist
1869,407,679,Writer
1870,407,897,Artist
1871,407,923,Cover Artist
1872,408,27,Writer
1873,408,133,Artist
1874,408,288,Writer
1875,408,720,Cover Artist
1876,409,46,Writer
1877,409,158,Cover Artist
1878,409,426,Writer
1879,409,672,Artist
1880,409,974,Artist
1881,410,161,Artist
1882,410,351,Writer
1883,410,636,Artist
1884,410,848,Writer
1885,410,995,Cover Artist
1886,411,266,Writer
1887,411,300,Writer
1888,411,847,Cover Artist
1889,411,917,Artist
1890,412,159,Cover Artist
1891,412,665,Writer
1892,412,836,Artist
1893,413,284,Writer
1894,413,432,Artist
1895,413,568,Cover Artist
1896,413,991,Artist
1897,414,11,Writer
1898,414,81,Cover Artist
1899,414,185,Writer
1900,414,441,Artist
1901,414,903,Artist
1902,414,973,Artist
1903,415,91,Cover Artist
1904,415,224,Writer
1905,415,233,Artist
1906,416,30,Writer
1907,416,94,Writer
1908,416,255,Artist
1909,416,403,Cover Artist
1910,416,858,Artist
1911,417,488,Writer
1912,417,543,Artist
1913,417,568,Artist
1914,417,854,Cover Artist
1915,418,221,Artist
1916,418,711,Cover Artist
1917,418,883,Writer
1918,418,938,Writer
1919,418,979,Artist
1920,419,97,Writer
1921,419,132,Cover Artist
1922,419,224,Artist
1923,419,324,Writer
1924,419,542,Writer
1925,420,329,Writer
1926,420,337,Artist
1927,420,684,Artist
1928,420,830,Cover Artist
1929,420,878,Writer
1930,421,119,Writer
1931,421,121,Cover Artist
1932,421,129,Artist
1933,421,226,Artist
1934,422,136,Artist
1935,422,237,Artist
1936,422,325,Writer
1937,422,391,Cover Artist
1938,422,825,Writer
1939,422,853,Writer
1940,423,195,Writer
1941,423,719,Cover Artist
1942,423,777,Artist
1943,424,249,Writer
1944,424,448,Writer
1945,424,534,Artist
1946,424,630,Cover Artist
1947,425,156,Artist
1948,425,176,Artist
1949,425,259,Cover Artist
1950,425,633,Writer
1951,426,18,Artist
1952,426,68,Writer
1953,426,630,Cover Artist
1954,426,685,Artist
1955,426,756,Writer
1956,427,496,Artist
1957,427,507,Cover Artist
1958,427,624,Writer
1959,427,839,Artist
1960,428,88,Artist
1961,428,421,Artist
1962,428,425,Writer
1963,428,597,Cover Artist
1964,428,864,Writer
1965,429,418,Cover Artist
1966,429,500,Writer
1967,429,702,Writer
1968,429,710,Artist
1969,429,759,Artist
1970,430,76,Artist
1971,430,500,Writer
1972,430,606,Cover Artist
1973,430,649,Artist
1974,430,729,Writer
1975,430,893,Artist
1976,431,335,Artist
1977,431,376,Artist
1978,431,425,Writer
1979,431,660,Cover Artist
1980,431,771,Writer
1981,432,222,Cover Artist
1982,432,409,Artist
1983,432,620,Writer
1984,432,808,Writer
1985,432,858,Artist
1986,432,896,Artist
1987,433,39,Cover Artist
1988,433,366,Writer
1989,433,590,Artist
1990,434,192,Artist
1991,434,245,Artist
1992,434,341,Writer
1993,434,675,Writer
1994,434,940,Cover Artist
1995,435,35,Cover Artist
1996,435,88,Writer
1997,435,261,Artist
1998,435,279,Writer
1999,435,342,Artist
2000,436,427,Writer
2001,436,454,Artist
2002,436,657,Cover Artist
2003,436,768,Artist
2004,437,47,Cover Artist
2005,437,171,Writer
2006,437,812,Writer
2007,437,828,Artist
2008,437,933,Artist
2009,438,103,Writer
2010,438,319,Artist
2011,438,321,Artist
2012,438,337,Cover Artist
2013,438,470,Writer
2014,438,747,Artist
2015,439,95,Artist
2016,439,174,Writer
2017,439,372,Cover Artist
2018,439,418,Artist
2019,439,897,Writer
2020,440,420,Cover Artist
2021,440,539,Artist
2022,440,767,Writer
2023,440,989,Writer
2024,441,79,Writer
2025,441,478,Writer
2026,441,746,Writer
2027,441,862,Cover Artist
2028,441,949,Artist
2029,442,44,Artist
2030,442,626,Writer
2031,442,695,Artist
2032,442,758,Cover Artist
2033,443,187,Writer
2034,443,342,Artist
2035,443,379,Artist
2036,443,389,Cover Artist
2037,443,832,Writer
2038,443,960,Artist
2039,444,97,Artist
2040,444,532,Cover Artist
2041,444,834,Writer
2042,444,874,Artist
2043,444,934,Writer
2044,445,144,Writer
2045,445,530,Writer
2046,445,597,Cover Artist
2047,445,726,Artist
2048,446,177,Writer
2049,446,286,Artist
2050,446,320,Writer
2051,446,386,Writer
2052,446,743,Cover Artist
2053,446,893,Artist
2054,447,3,Artist
2055,447,720,Writer
2056,447,753,Writer
2057,447,986,Cover Artist
2058,448,168,Writer
2059,448,468,Cover Artist
2060,448,474,Artist
2061,448,482,Artist
2062,448,885,Artist
2063,449,201,Artist
2064,449,235,Writer
2065,449,472,Artist
2066,449,477,Cover Artist
2067,450,253,Writer
2068,450,307,Writer
2069,450,567,Cover Artist
2070,450,885,Artist
2071,450,973,Artist
2072,450,988,Writer
2073,451,87,Artist
2074,451,309,Cover Artist
2075,451,384,Artist
2076,451,462,Writer
2077,452,30,Artist
2078,452,567,Writer
2079,452,629,Cover Artist
2080,452,746,Writer
2081,452,858,Writer
2082,452,973,Artist
2083,453,227,Artist
2084,453,296,Writer
2085,453,469,Artist
2086,453,819,Cover Artist
2087,454,105,Artist
2088,454,340,Artist
2089,454,456,Writer
2090,454,522,Writer
2091,454,935,Cover Artist
2092,455,135,Artist
2093,455,483,Artist
2094,455,605,Writer
2095,455,797,Cover Artist
2096,456,173,Artist
2097,456,472,Writer
2098,456,566,Cover Artist
2099,456,782,Artist
2100,456,835,Writer
2101,456,981,Writer
2102,457,352,Artist
2103,457,368,Cover Artist
2104,457,607,Writer
2105,457,654,Writer
2106,458,13,Writer
2107,458,612,Artist
2108,458,869,Cover Artist
2109,459,125,Cover Artist
2110,459,547,Writer
2111,459,756,Artist
2112,459,819,Artist
2113,460,276,Cover Artist
2114,460,580,Writer
2115,460,830,Artist
2116,461,146,Artist
2117,461,212,Cover Artist
2118,461,246,Artist
2119,461,619,Writer
2120,461,682,Writer
2121,462,151,Cover Artist
2122,462,379,Writer
2123,462,639,Artist
2124,462,909,Artist
2125,463,132,Writer
2126,463,307,Artist
2127,463,419,Writer
2128,463,425,Cover Artist
2129,463,665,Artist
2130,463,731,Artist
2131,464,123,Cover Artist
2132,464,183,Writer
2133,464,374,Artist
2134,464,971,Writer
2135,465,191,Artist
2136,465,376,Cover Artist
2137,465,459,Writer
2138,465,787,Writer
2139,465,939,Artist
2140,466,461,Artist
2141,466,490,Writer
2142,466,601,Artist
2143,466,684,Cover Artist
2144,466,955,Writer
2145,467,233,Cover Artist
2146,467,696,Artist
2147,467,761,Writer
2148,467,898,Writer
2149,468,205,Cover Artist
2150,468,386,Writer
2151,468,791,Artist
2152,468,921,Artist
2153,469,27,Artist
2154,469,398,Writer
2155,469,400,Writer
2156,469,918,Cover Artist
2157,469,951,Artist
2158,470,437,Writer
2159,470,438,Artist
2160,470,671,Writer
2161,470,857,Cover Artist
2162,470,894,Artist
2163,471,69,Writer
2164,471,84,Artist
2165,471,119,Artist
2166,471,255,Cover Artist
2167,471,395,Artist
2168,471,709,Writer
2169,472,40,Writer
2170,472,261,Artist
2171,472,455,Writer
2172,472,591,Cover Artist
2173,472,800,Artist
2174,473,71,Writer
2175,473,238,Artist
2176,473,405,Artist
2177,473,456,Writer
2178,473,718,Cover Artist
2179,473,957,Artist
2180,474,89,Cover Artist
2181,474,144,Writer
2182,474,193,Artist
2183,474,564,Writer
2184,475,47,Writer
2185,475,558,Artist
2186,475,563,Artist
2187,475,724,Cover Artist
2188,475,750,Writer
2189,476,22,Writer
2190,476,239,Artist
2191,476,352,Cover Artist
2192,476,481,Artist
2193,476,722,Writer
2194,477,5,Artist
2195,477,456,Cover Artist
2196,477,470,Writer
2197,477,526,Artist
2198,477,564,Writer
